src_style,tgt_style,src_image,tgt_ref_image,gen_image,content_lpips,style_lpips,content_vgg,style_vgg,clip_content,clip_style,clip_text
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-08-15 17_41_16.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.8075243234634399,5.131992816925049,10.745843887329102,0.6965391635894775,0.6877748966217041,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-08-15 19_04_35.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7449312210083008,5.131992816925049,13.126544952392578,0.6965391635894775,0.649073600769043,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-08-16 06_30_29.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7182914614677429,5.131992816925049,8.93992567062378,0.6965391635894775,0.4411119520664215,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-08-19 04_08_24.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7744239568710327,5.131992816925049,8.038520812988281,0.6965391635894775,0.6761330366134644,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-08-19 15_06_53.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7720352411270142,5.131992816925049,9.750694274902344,0.6965391635894775,0.506043016910553,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-08-20 08_13_24.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.6903952360153198,5.131992816925049,8.669463396072388,0.6965391635894775,0.6185402274131775,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-08-23 06_52_05.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.8047959804534912,5.131992816925049,6.417773485183716,0.6965391635894775,0.6219309568405151,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-08-23 22_47_17.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7514439821243286,5.131992816925049,10.998403072357178,0.6965391635894775,0.611704409122467,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-08-24 01_43_47.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7584384679794312,5.131992816925049,9.96358871459961,0.6965391635894775,0.710206151008606,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-08-24 18_23_47.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7917740941047668,5.131992816925049,8.25535798072815,0.6965391635894775,0.6756890416145325,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-08-26 11_21_11.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7671809196472168,5.131992816925049,10.107948064804077,0.6965391635894775,0.6032025218009949,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-08-26 13_45_19.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7117655277252197,5.131992816925049,9.595335483551025,0.6965391635894775,0.5900911092758179,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-08-27 00_11_53.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.756838858127594,5.131992816925049,9.034003257751465,0.6965391635894775,0.6384214758872986,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-08-27 19_16_38.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7530016899108887,5.131992816925049,7.671202659606934,0.6965391635894775,0.6225565075874329,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-08-28 23_31_26.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7507667541503906,5.131992816925049,6.607812404632568,0.6965391635894775,0.6889758110046387,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-08-30 04_58_18.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7633454203605652,5.131992816925049,8.90452527999878,0.6965391635894775,0.5912023186683655,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-08-31 07_26_58.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7332187294960022,5.131992816925049,8.202792167663574,0.6965391635894775,0.7488418817520142,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-08-31 19_51_31.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7653646469116211,5.131992816925049,5.6716883182525635,0.6965391635894775,0.5697453022003174,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-01 09_56_58.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7779628038406372,5.131992816925049,9.825719356536865,0.6965391635894775,0.642505407333374,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-01 17_13_18.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7395613789558411,5.131992816925049,8.110390424728394,0.6965391635894775,0.6863797903060913,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-01 20_21_27.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7883114218711853,5.131992816925049,7.884265422821045,0.6965391635894775,0.6621139049530029,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-02 17_31_05.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7877178192138672,5.131992816925049,5.66277551651001,0.6965391635894775,0.5294606685638428,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-03 05_09_44.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7609350681304932,5.131992816925049,6.222127914428711,0.6965391635894775,0.7084982991218567,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-04 17_59_03.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7514603734016418,5.131992816925049,5.53215765953064,0.6965391635894775,0.6395052671432495,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-04 23_48_01.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7898564338684082,5.131992816925049,11.24517011642456,0.6965391635894775,0.638434648513794,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-05 16_57_06.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7943702340126038,5.131992816925049,15.37077522277832,0.6965391635894775,0.5220748782157898,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-05 18_37_41.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7905795574188232,5.131992816925049,10.854705333709717,0.6965391635894775,0.6177706122398376,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-05 19_58_36.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7618725299835205,5.131992816925049,6.829400539398193,0.6965391635894775,0.538644552230835,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-07 11_35_03.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7785669565200806,5.131992816925049,6.146002769470215,0.6965391635894775,0.6607778072357178,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-07 19_24_36.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7299073934555054,5.131992816925049,9.743024349212646,0.6965391635894775,0.6980146169662476,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-08 18_32_43.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.8246583342552185,5.131992816925049,10.727391719818115,0.6965391635894775,0.7705221772193909,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-09 01_33_01.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7424813508987427,5.131992816925049,13.980355262756348,0.6965391635894775,0.5526014566421509,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-09 05_36_32.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.8436259031295776,5.131992816925049,4.038656949996948,0.6965391635894775,0.6911747455596924,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-11 06_54_09.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7460028529167175,5.131992816925049,12.97692584991455,0.6965391635894775,0.5822814106941223,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-14 04_12_06.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7656719088554382,5.131992816925049,7.900388956069946,0.6965391635894775,0.6348679661750793,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-14 17_52_24.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7448991537094116,5.131992816925049,10.509485721588135,0.6965391635894775,0.6266859173774719,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-15 04_13_27.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7154155969619751,5.131992816925049,9.074069499969482,0.6965391635894775,0.4659988284111023,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-15 20_24_00.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7568624019622803,5.131992816925049,9.156323432922363,0.6965391635894775,0.6890283823013306,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-16 03_14_52.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7703850269317627,5.131992816925049,10.951626777648926,0.6965391635894775,0.6133504509925842,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-18 14_23_57.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.6828127503395081,5.131992816925049,7.25398063659668,0.6965391635894775,0.5495238304138184,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-20 13_29_35.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7733495235443115,5.131992816925049,13.175020217895508,0.6965391635894775,0.6769522428512573,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-20 13_36_47.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.6871918439865112,5.131992816925049,7.634794235229492,0.6965391635894775,0.5449259877204895,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-20 16_18_07.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.8144134283065796,5.131992816925049,6.708411693572998,0.6965391635894775,0.6112465858459473,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-20 16_19_16.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7344520092010498,5.131992816925049,7.152099609375,0.6965391635894775,0.7242059707641602,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-21 11_13_34.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7459045648574829,5.131992816925049,7.871814012527466,0.6965391635894775,0.498704195022583,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-21 11_28_36.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7768057584762573,5.131992816925049,9.09280252456665,0.6965391635894775,0.6103312373161316,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-23 17_25_38.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.8057794570922852,5.131992816925049,6.061814308166504,0.6965391635894775,0.6209568381309509,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-24 10_19_42.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7472355365753174,5.131992816925049,8.32712197303772,0.6965391635894775,0.6075445413589478,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-24 22_57_57.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7066470384597778,5.131992816925049,10.47672414779663,0.6965391635894775,0.6705808043479919,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-26 20_00_32.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7508006691932678,5.131992816925049,7.34487771987915,0.6965391635894775,0.5763506889343262,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-28 02_16_51.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.719624936580658,5.131992816925049,6.686380863189697,0.6965391635894775,0.47818008065223694,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-28 19_28_24.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7810666561126709,5.131992816925049,9.733712196350098,0.6965391635894775,0.6960201859474182,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-29 14_26_48.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7151063084602356,5.131992816925049,8.344152927398682,0.6965391635894775,0.5367265939712524,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-30 10_38_24.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.6825183629989624,5.131992816925049,6.0007524490356445,0.6965391635894775,0.595194399356842,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-09-30 20_23_36.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7996953129768372,5.131992816925049,9.734714984893799,0.6965391635894775,0.5049020051956177,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-10-01 14_01_23.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.6916934251785278,5.131992816925049,6.661863565444946,0.6965391635894775,0.598240852355957,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-10-02 10_51_04.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.769193172454834,5.131992816925049,13.011963844299316,0.6965391635894775,0.5683001279830933,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-10-02 19_48_29.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7435730695724487,5.131992816925049,9.102184295654297,0.6965391635894775,0.6013466715812683,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-10-02 20_30_35.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.8381444215774536,5.131992816925049,11.17203140258789,0.6965391635894775,0.6545693874359131,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-10-04 05_39_50.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7696470618247986,5.131992816925049,11.598068714141846,0.6965391635894775,0.7130570411682129,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-10-05 16_40_18.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7180368900299072,5.131992816925049,9.342782497406006,0.6965391635894775,0.6233052611351013,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-10-05 19_17_59.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.795211136341095,5.131992816925049,4.126842260360718,0.6965391635894775,0.616533637046814,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-10-06 09_23_57.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7242304086685181,5.131992816925049,9.842311382293701,0.6965391635894775,0.641794741153717,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-10-09 01_58_08.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7751405239105225,5.131992816925049,11.374972820281982,0.6965391635894775,0.6478796601295471,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-10-09 15_45_48.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7436437606811523,5.131992816925049,13.190550804138184,0.6965391635894775,0.6251913905143738,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-10-12 11_25_09.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.9117704629898071,5.131992816925049,6.677380084991455,0.6965391635894775,0.6306392550468445,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-10-12 15_29_24.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7218635678291321,5.131992816925049,9.926280498504639,0.6965391635894775,0.5469487309455872,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-10-13 11_51_19.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7642694711685181,5.131992816925049,7.470677852630615,0.6965391635894775,0.6981469392776489,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-10-14 01_24_38.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7419533729553223,5.131992816925049,11.510822296142578,0.6965391635894775,0.6617901921272278,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-10-14 01_49_08.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7937406897544861,5.131992816925049,11.706567287445068,0.6965391635894775,0.5826093554496765,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-10-14 21_57_09.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.8065177202224731,5.131992816925049,9.119616985321045,0.6965391635894775,0.6790527105331421,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-10-15 10_38_50.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7847840785980225,5.131992816925049,13.710213661193848,0.6965391635894775,0.6159014701843262,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-10-15 18_08_35.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7722664475440979,5.131992816925049,12.80860185623169,0.6965391635894775,0.5035640001296997,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-10-16 21_02_28.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7668238878250122,5.131992816925049,12.48744010925293,0.6965391635894775,0.6036618947982788,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-10-17 15_57_00.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7200505137443542,5.131992816925049,9.791686296463013,0.6965391635894775,0.5286152362823486,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-10-17 17_19_18.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.8463820219039917,5.131992816925049,7.91132378578186,0.6965391635894775,0.6600348353385925,0.2602642774581909
style0,style1,/mnt/f/monet2photo/test/style0/00010.jpg,/mnt/f/monet2photo/test/style1/2014-10-18 21_37_58.jpg,equal_scale_100/style0_00010_to_style1.jpg,0.4590376019477844,0.7807722091674805,5.131992816925049,10.885124206542969,0.6965391635894775,0.6559000015258789,0.2602642774581909
